,Core,R1,R2
821,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,Cc1cccc(C)c1[*:2]
822,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,c1cc2c(cc1[*:2])OCO2
823,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,COc1ccc([*:2])c(OC)c1
824,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,FC(F)(F)Oc1ccc([*:2])cc1
825,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,Fc1c(F)c(F)c([*:2])c(F)c1F
826,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,CC(=O)c1ccc([*:2])cc1
827,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,Clc1cccc([*:2])c1Cl
828,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,O=C(O)/C=C/c1cccc([*:2])c1
829,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,O=[N+]([O-])/C=C/c1ccc([*:2])cc1
830,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,COc1c(C)cc([*:2])cc1C
831,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,c1cnc2c([*:2])cccc2c1
832,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,OCc1cccc([*:2])c1
833,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,COc1ccc(C(C)C)cc1[*:2]
834,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,c1ccc2c(c1)sc1c([*:2])cccc12
835,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,COc1ccc([*:2])c(OC)c1OC
836,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,COc1ccc(Cl)cc1[*:2]
837,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,N#Cc1cccc([*:2])c1
838,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,CC(=O)c1ccccc1[*:2]
839,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,NCc1ccc([*:2])cc1
840,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,COC(=O)c1ccc([*:2])cc1
841,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,c1ccc(COc2cccc([*:2])c2)cc1
842,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,Fc1cc([*:2])cc(F)c1F
843,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,Cc1cc(F)ccc1[*:2]
844,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,O=Cc1cc([*:2])ccc1F
845,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,COc1cccc([*:2])c1F
846,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,CCOC(=O)c1cccc([*:2])c1
847,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,Cc1ccc([*:2])cc1F
848,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,COc1c(F)cc(F)cc1[*:2]
849,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],[H][*:1].c1cc(CCSC[*:1])ccn1,Cc1ccc(F)c([*:2])c1Cl
850,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],c1ccc([*:2])cc1
851,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],Brc1ccc([*:2])cc1
852,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],O=[N+]([O-])c1cccc([*:2])c1
853,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],Cc1ccc([*:2])cc1
854,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],c1ccc2c(c1)oc1c([*:2])cccc12
855,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],c1ccc2c(c1)Sc1cccc([*:2])c1S2
856,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],CSc1ccc([*:2])cc1
857,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],FC(F)(F)c1cccc([*:2])c1
858,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],O=[N+]([O-])c1ccccc1[*:2]
859,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],Cc1ccc([*:2])cc1[N+](=O)[O-]
860,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],CC(=O)Nc1cccc([*:2])c1
861,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],Fc1cccc([*:2])c1
862,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],COc1ccccc1[*:2]
863,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],Clc1ccccc1[*:2]
864,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],Fc1ccccc1[*:2]
865,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],CCOc1ccccc1[*:2]
866,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],OCc1ccc([*:2])cc1
867,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],CCCc1ccc([*:2])cc1
868,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],CCc1ccc([*:2])cc1
869,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],Fc1cc([*:2])ccc1OCc1ccccc1
870,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],c1ccc(Oc2ccccc2[*:2])cc1
871,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],Cc1cccc(C)c1[*:2]
872,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],c1cc2c(cc1[*:2])OCO2
873,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],COc1ccc([*:2])c(OC)c1
874,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],FC(F)(F)Oc1ccc([*:2])cc1
875,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],Fc1c(F)c(F)c([*:2])c(F)c1F
876,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],CC(=O)c1ccc([*:2])cc1
877,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],Clc1cccc([*:2])c1Cl
878,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],O=C(O)/C=C/c1cccc([*:2])c1
879,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],O=[N+]([O-])/C=C/c1ccc([*:2])cc1
880,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],COc1c(C)cc([*:2])cc1C
881,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],c1cnc2c([*:2])cccc2c1
882,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],OCc1cccc([*:2])c1
883,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],COc1ccc(C(C)C)cc1[*:2]
884,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],c1ccc2c(c1)sc1c([*:2])cccc12
885,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],COc1ccc([*:2])c(OC)c1OC
886,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],COc1ccc(Cl)cc1[*:2]
887,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],N#Cc1cccc([*:2])c1
888,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],CC(=O)c1ccccc1[*:2]
889,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],NCc1ccc([*:2])cc1
890,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],COC(=O)c1ccc([*:2])cc1
891,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],c1ccc(COc2cccc([*:2])c2)cc1
892,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],Fc1cc([*:2])cc(F)c1F
893,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],Cc1cc(F)ccc1[*:2]
894,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],O=Cc1cc([*:2])ccc1F
895,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],COc1cccc([*:2])c1F
896,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],CCOC(=O)c1cccc([*:2])c1
897,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],Cc1ccc([*:2])cc1F
898,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],COc1c(F)cc(F)cc1[*:2]
899,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)C[*:1].[H][*:1],Cc1ccc(F)c([*:2])c1Cl
900,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],c1ccc([*:2])cc1
901,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],Brc1ccc([*:2])cc1
902,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],O=[N+]([O-])c1cccc([*:2])c1
903,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],Cc1ccc([*:2])cc1
904,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],c1ccc2c(c1)oc1c([*:2])cccc12
905,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],c1ccc2c(c1)Sc1cccc([*:2])c1S2
906,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],CSc1ccc([*:2])cc1
907,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],FC(F)(F)c1cccc([*:2])c1
908,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],O=[N+]([O-])c1ccccc1[*:2]
909,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],Cc1ccc([*:2])cc1[N+](=O)[O-]
910,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],CC(=O)Nc1cccc([*:2])c1
911,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],Fc1cccc([*:2])c1
912,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],COc1ccccc1[*:2]
913,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],Clc1ccccc1[*:2]
914,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],Fc1ccccc1[*:2]
915,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],CCOc1ccccc1[*:2]
916,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],OCc1ccc([*:2])cc1
917,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],CCCc1ccc([*:2])cc1
918,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],CCc1ccc([*:2])cc1
919,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],Fc1cc([*:2])ccc1OCc1ccccc1
920,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],c1ccc(Oc2ccccc2[*:2])cc1
921,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],Cc1cccc(C)c1[*:2]
922,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],c1cc2c(cc1[*:2])OCO2
923,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],COc1ccc([*:2])c(OC)c1
924,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],FC(F)(F)Oc1ccc([*:2])cc1
925,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],Fc1c(F)c(F)c([*:2])c(F)c1F
926,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],CC(=O)c1ccc([*:2])cc1
927,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],Clc1cccc([*:2])c1Cl
928,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],O=C(O)/C=C/c1cccc([*:2])c1
929,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],O=[N+]([O-])/C=C/c1ccc([*:2])cc1
930,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],COc1c(C)cc([*:2])cc1C
931,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],c1cnc2c([*:2])cccc2c1
932,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],OCc1cccc([*:2])c1
933,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],COc1ccc(C(C)C)cc1[*:2]
934,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],c1ccc2c(c1)sc1c([*:2])cccc12
935,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],COc1ccc([*:2])c(OC)c1OC
936,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],COc1ccc(Cl)cc1[*:2]
937,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],N#Cc1cccc([*:2])c1
938,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],CC(=O)c1ccccc1[*:2]
939,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],NCc1ccc([*:2])cc1
940,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],COC(=O)c1ccc([*:2])cc1
941,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],c1ccc(COc2cccc([*:2])c2)cc1
942,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],Fc1cc([*:2])cc(F)c1F
943,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],Cc1cc(F)ccc1[*:2]
944,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],O=Cc1cc([*:2])ccc1F
945,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],COc1cccc([*:2])c1F
946,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],CCOC(=O)c1cccc([*:2])c1
947,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],Cc1ccc([*:2])cc1F
948,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],COc1c(F)cc(F)cc1[*:2]
949,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(C)(C)OC(=O)CC[*:1].[H][*:1],Cc1ccc(F)c([*:2])c1Cl
950,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],c1ccc([*:2])cc1
951,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],Brc1ccc([*:2])cc1
952,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],O=[N+]([O-])c1cccc([*:2])c1
953,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],Cc1ccc([*:2])cc1
954,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],c1ccc2c(c1)oc1c([*:2])cccc12
955,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],c1ccc2c(c1)Sc1cccc([*:2])c1S2
956,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],CSc1ccc([*:2])cc1
957,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],FC(F)(F)c1cccc([*:2])c1
958,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],O=[N+]([O-])c1ccccc1[*:2]
959,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],Cc1ccc([*:2])cc1[N+](=O)[O-]
960,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],CC(=O)Nc1cccc([*:2])c1
961,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],Fc1cccc([*:2])c1
962,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],COc1ccccc1[*:2]
963,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],Clc1ccccc1[*:2]
964,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],Fc1ccccc1[*:2]
965,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],CCOc1ccccc1[*:2]
966,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],OCc1ccc([*:2])cc1
967,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],CCCc1ccc([*:2])cc1
968,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],CCc1ccc([*:2])cc1
969,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],Fc1cc([*:2])ccc1OCc1ccccc1
970,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],c1ccc(Oc2ccccc2[*:2])cc1
971,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],Cc1cccc(C)c1[*:2]
972,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],c1cc2c(cc1[*:2])OCO2
973,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],COc1ccc([*:2])c(OC)c1
974,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],FC(F)(F)Oc1ccc([*:2])cc1
975,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],Fc1c(F)c(F)c([*:2])c(F)c1F
976,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],CC(=O)c1ccc([*:2])cc1
977,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],Clc1cccc([*:2])c1Cl
978,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],O=C(O)/C=C/c1cccc([*:2])c1
979,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],O=[N+]([O-])/C=C/c1ccc([*:2])cc1
980,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],COc1c(C)cc([*:2])cc1C
981,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],c1cnc2c([*:2])cccc2c1
982,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],OCc1cccc([*:2])c1
983,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],COc1ccc(C(C)C)cc1[*:2]
984,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],CC(=O)NCSC[*:1].[H][*:1],c1ccc2c(c1)sc1c([*:2])cccc12
