,Core,Atag,R1,Btag,R2,pIC50
1483,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B34,COc1ccc(C(C)C)cc1[*:2],4.5
1484,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B35,c1ccc2c(c1)sc1c([*:2])cccc12,5
1485,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B36,COc1ccc([*:2])c(OC)c1OC,Inactive
1486,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B37,COc1ccc(Cl)cc1[*:2],Assay Failed
1487,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B38,N#Cc1cccc([*:2])c1,4.5
1488,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B39,CC(=O)c1ccccc1[*:2],3.9
1489,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B40,NCc1ccc([*:2])cc1,4.6
1490,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B41,COC(=O)c1ccc([*:2])cc1,6.1
1491,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B42,c1ccc(COc2cccc([*:2])c2)cc1,4.9
1492,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B43,Fc1cc([*:2])cc(F)c1F,5.3
1493,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B44,Cc1cc(F)ccc1[*:2],4.6
1494,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B45,O=Cc1cc([*:2])ccc1F,5.3
1495,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B46,COc1cccc([*:2])c1F,3.8
1496,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B47,CCOC(=O)c1cccc([*:2])c1,4.5
1497,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B48,Cc1ccc([*:2])cc1F,6.3
1498,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B49,COc1c(F)cc(F)cc1[*:2],4.2
1499,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A30,[H][*:1].c1ccc([*:1])cc1,B50,Cc1ccc(F)c([*:2])c1Cl,Not Made
1500,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B01,c1ccc([*:2])cc1,6.2
1501,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B02,Brc1ccc([*:2])cc1,7.1
1502,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B03,O=[N+]([O-])c1cccc([*:2])c1,5.1
1503,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B04,Cc1ccc([*:2])cc1,6.9
1504,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B05,c1ccc2c(c1)oc1c([*:2])cccc12,4.7
1505,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B06,c1ccc2c(c1)Sc1cccc([*:2])c1S2,Not Made
1506,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B07,CSc1ccc([*:2])cc1,Not Made
1507,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B08,FC(F)(F)c1cccc([*:2])c1,4.9
1508,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B09,O=[N+]([O-])c1ccccc1[*:2],Inactive
1509,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B10,Cc1ccc([*:2])cc1[N+](=O)[O-],Assay Failed
1510,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B11,CC(=O)Nc1cccc([*:2])c1,Assay Failed
1511,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B12,Fc1cccc([*:2])c1,6.3
1512,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B13,COc1ccccc1[*:2],4.1
1513,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B14,Clc1ccccc1[*:2],5
1514,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B15,Fc1ccccc1[*:2],5.6
1515,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B16,CCOc1ccccc1[*:2],4.4
1516,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B17,OCc1ccc([*:2])cc1,6.3
1517,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B18,CCCc1ccc([*:2])cc1,7.4
1518,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B19,CCc1ccc([*:2])cc1,7.3
1519,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B20,Fc1cc([*:2])ccc1OCc1ccccc1,6.6
1520,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B21,c1ccc(Oc2ccccc2[*:2])cc1,4.6
1521,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B22,Cc1cccc(C)c1[*:2],4
1522,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B23,c1cc2c(cc1[*:2])OCO2,Assay Failed
1523,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B24,COc1ccc([*:2])c(OC)c1,Assay Failed
1524,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B25,FC(F)(F)Oc1ccc([*:2])cc1,8
1525,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B26,Fc1c(F)c(F)c([*:2])c(F)c1F,4
1526,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B27,CC(=O)c1ccc([*:2])cc1,6.9
1527,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B28,Clc1cccc([*:2])c1Cl,Assay Failed
1528,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B29,O=C(O)/C=C/c1cccc([*:2])c1,4.9
1529,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B30,O=[N+]([O-])/C=C/c1ccc([*:2])cc1,6.9
1530,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B31,COc1c(C)cc([*:2])cc1C,5.4
1531,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B32,c1cnc2c([*:2])cccc2c1,4.1
1532,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B33,OCc1cccc([*:2])c1,6.8
1533,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B34,COc1ccc(C(C)C)cc1[*:2],4.3
1534,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B35,c1ccc2c(c1)sc1c([*:2])cccc12,4.9
1535,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B36,COc1ccc([*:2])c(OC)c1OC,Inactive
1536,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B37,COc1ccc(Cl)cc1[*:2],4.4
1537,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B38,N#Cc1cccc([*:2])c1,5.5
1538,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B39,CC(=O)c1ccccc1[*:2],Inactive
1539,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B40,NCc1ccc([*:2])cc1,5.2
1540,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B41,COC(=O)c1ccc([*:2])cc1,Not Made
1541,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B42,c1ccc(COc2cccc([*:2])c2)cc1,5.1
1542,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B43,Fc1cc([*:2])cc(F)c1F,6.3
1543,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B44,Cc1cc(F)ccc1[*:2],5
1544,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B45,O=Cc1cc([*:2])ccc1F,Not Made
1545,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B46,COc1cccc([*:2])c1F,Not Made
1546,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B47,CCOC(=O)c1cccc([*:2])c1,5.5
1547,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B48,Cc1ccc([*:2])cc1F,7.1
1548,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B49,COc1c(F)cc(F)cc1[*:2],Not Made
1549,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A31,CCCC[*:1].[H][*:1],B50,Cc1ccc(F)c([*:2])c1Cl,4.5
1550,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B01,c1ccc([*:2])cc1,6.2
1551,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B02,Brc1ccc([*:2])cc1,6.9
1552,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B03,O=[N+]([O-])c1cccc([*:2])c1,5.4
1553,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B04,Cc1ccc([*:2])cc1,6.7
1554,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B05,c1ccc2c(c1)oc1c([*:2])cccc12,5.2
1555,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B06,c1ccc2c(c1)Sc1cccc([*:2])c1S2,5
1556,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B07,CSc1ccc([*:2])cc1,7.1
1557,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B08,FC(F)(F)c1cccc([*:2])c1,4.8
1558,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B09,O=[N+]([O-])c1ccccc1[*:2],4.1
1559,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B10,Cc1ccc([*:2])cc1[N+](=O)[O-],5.6
1560,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B11,CC(=O)Nc1cccc([*:2])c1,6.7
1561,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B12,Fc1cccc([*:2])c1,6.7
1562,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B13,COc1ccccc1[*:2],4.2
1563,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B14,Clc1ccccc1[*:2],4.7
1564,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B15,Fc1ccccc1[*:2],Assay Failed
1565,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B16,CCOc1ccccc1[*:2],4.1
1566,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B17,OCc1ccc([*:2])cc1,6.6
1567,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B18,CCCc1ccc([*:2])cc1,7.1
1568,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B19,CCc1ccc([*:2])cc1,7.6
1569,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B20,Fc1cc([*:2])ccc1OCc1ccccc1,6.3
1570,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B21,c1ccc(Oc2ccccc2[*:2])cc1,4.8
1571,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B22,Cc1cccc(C)c1[*:2],3.9
1572,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B23,c1cc2c(cc1[*:2])OCO2,6.6
1573,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B24,COc1ccc([*:2])c(OC)c1,5.2
1574,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B25,FC(F)(F)Oc1ccc([*:2])cc1,7.2
1575,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B26,Fc1c(F)c(F)c([*:2])c(F)c1F,4.1
1576,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B27,CC(=O)c1ccc([*:2])cc1,Assay Failed
1577,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B28,Clc1cccc([*:2])c1Cl,4.8
1578,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B29,O=C(O)/C=C/c1cccc([*:2])c1,5.1
1579,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B30,O=[N+]([O-])/C=C/c1ccc([*:2])cc1,Not Made
1580,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B31,COc1c(C)cc([*:2])cc1C,5.4
1581,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B32,c1cnc2c([*:2])cccc2c1,4.7
1582,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B33,OCc1cccc([*:2])c1,6.9
1583,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B34,COc1ccc(C(C)C)cc1[*:2],5.3
1584,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B35,c1ccc2c(c1)sc1c([*:2])cccc12,4.7
1585,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B36,COc1ccc([*:2])c(OC)c1OC,4.4
1586,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B37,COc1ccc(Cl)cc1[*:2],4
1587,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B38,N#Cc1cccc([*:2])c1,5.5
1588,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B39,CC(=O)c1ccccc1[*:2],Inactive
1589,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B40,NCc1ccc([*:2])cc1,Not Made
1590,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B41,COC(=O)c1ccc([*:2])cc1,7.3
1591,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B42,c1ccc(COc2cccc([*:2])c2)cc1,4.4
1592,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B43,Fc1cc([*:2])cc(F)c1F,6.1
1593,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B44,Cc1cc(F)ccc1[*:2],4.9
1594,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B45,O=Cc1cc([*:2])ccc1F,Not Made
1595,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B46,COc1cccc([*:2])c1F,4.7
1596,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B47,CCOC(=O)c1cccc([*:2])c1,5.2
1597,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B48,Cc1ccc([*:2])cc1F,6.8
1598,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B49,COc1c(F)cc(F)cc1[*:2],4.3
1599,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A32,[H][*:1].c1ccc(COC[*:1])cc1,B50,Cc1ccc(F)c([*:2])c1Cl,Not Made
1600,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B01,c1ccc([*:2])cc1,5.5
1601,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B02,Brc1ccc([*:2])cc1,6.5
1602,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B03,O=[N+]([O-])c1cccc([*:2])c1,4.5
1603,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B04,Cc1ccc([*:2])cc1,6.2
1604,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B05,c1ccc2c(c1)oc1c([*:2])cccc12,4.4
1605,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B06,c1ccc2c(c1)Sc1cccc([*:2])c1S2,4.7
1606,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B07,CSc1ccc([*:2])cc1,6.5
1607,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B08,FC(F)(F)c1cccc([*:2])c1,5.5
1608,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B09,O=[N+]([O-])c1ccccc1[*:2],4.4
1609,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B10,Cc1ccc([*:2])cc1[N+](=O)[O-],4.8
1610,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B11,CC(=O)Nc1cccc([*:2])c1,5.5
1611,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B12,Fc1cccc([*:2])c1,5.5
1612,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B13,COc1ccccc1[*:2],3.9
1613,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B14,Clc1ccccc1[*:2],Not Made
1614,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B15,Fc1ccccc1[*:2],5.2
1615,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B16,CCOc1ccccc1[*:2],3.9
1616,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B17,OCc1ccc([*:2])cc1,Not Made
1617,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B18,CCCc1ccc([*:2])cc1,7.1
1618,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B19,CCc1ccc([*:2])cc1,6.8
1619,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B20,Fc1cc([*:2])ccc1OCc1ccccc1,6.6
1620,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B21,c1ccc(Oc2ccccc2[*:2])cc1,5.6
1621,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B22,Cc1cccc(C)c1[*:2],4.1
1622,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B23,c1cc2c(cc1[*:2])OCO2,5.7
1623,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B24,COc1ccc([*:2])c(OC)c1,Not Made
1624,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B25,FC(F)(F)Oc1ccc([*:2])cc1,6.8
1625,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B26,Fc1c(F)c(F)c([*:2])c(F)c1F,Inactive
1626,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B27,CC(=O)c1ccc([*:2])cc1,6.2
1627,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B28,Clc1cccc([*:2])c1Cl,4.3
1628,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B29,O=C(O)/C=C/c1cccc([*:2])c1,4.4
1629,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B30,O=[N+]([O-])/C=C/c1ccc([*:2])cc1,6
1630,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B31,COc1c(C)cc([*:2])cc1C,4.9
1631,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B32,c1cnc2c([*:2])cccc2c1,Inactive
1632,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B33,OCc1cccc([*:2])c1,6.3
1633,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B34,COc1ccc(C(C)C)cc1[*:2],4
1634,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B35,c1ccc2c(c1)sc1c([*:2])cccc12,4.8
1635,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B36,COc1ccc([*:2])c(OC)c1OC,Inactive
1636,O=C(O)C(NS(=O)(=O)c1ccc([*:2])cc1)[*:1],A33,CC(C)(C)OC[*:1].[H][*:1],B37,COc1ccc(Cl)cc1[*:2],3.8
